hERG_IC50,hERG_h,hERG_Bmax
5.477,0.9887,87.8
5.456,0.9883,87.73
5.459,0.9863,87.73
5.473,0.9878,87.77
5.466,0.9876,87.81
5.457,0.986,87.77
5.478,0.9862,87.81
5.475,0.9854,87.77
5.49,0.9862,87.83
5.466,0.9841,87.81
5.49,0.9866,87.81
5.483,0.9854,87.79
5.463,0.9857,87.75
5.474,0.9869,87.81
5.447,0.9863,87.72
5.487,0.9852,87.83
5.476,0.9841,87.82
5.471,0.9849,87.79
5.465,0.9872,87.75
5.47,0.987,87.74
5.48,0.9884,87.76
5.471,0.9871,87.78
5.477,0.9847,87.82
5.46,0.986,87.79
5.473,0.9837,87.79
5.471,0.9893,87.72
5.465,0.989,87.74
5.459,0.9881,87.71
5.478,0.9866,87.8
5.476,0.9855,87.79
5.472,0.9864,87.76
5.461,0.9882,87.78
5.478,0.9872,87.83
5.496,0.9874,87.84
5.475,0.9855,87.81
5.465,0.9864,87.76
5.472,0.9844,87.77
5.473,0.9851,87.8
5.478,0.9851,87.78
5.453,0.9884,87.71
5.461,0.9864,87.72
5.467,0.9865,87.74
5.477,0.986,87.81
5.468,0.9843,87.77
5.476,0.9839,87.81
5.471,0.9867,87.75
5.477,0.987,87.79
5.477,0.9857,87.81
5.463,0.9868,87.74
5.475,0.9862,87.77
5.475,0.9856,87.79
5.458,0.9874,87.7
5.454,0.9896,87.69
5.47,0.9883,87.7
5.455,0.9869,87.73
5.464,0.9861,87.76
5.482,0.9842,87.81
5.477,0.9863,87.8
5.471,0.9874,87.76
5.462,0.9883,87.73
5.477,0.9872,87.78
5.474,0.9864,87.79
5.483,0.9859,87.82
5.486,0.9862,87.82
5.458,0.9849,87.74
5.462,0.9877,87.74
5.452,0.9913,87.7
5.481,0.9893,87.75
5.48,0.9886,87.8
5.457,0.9886,87.72
5.461,0.9873,87.75
5.457,0.9877,87.72
5.464,0.9886,87.76
5.475,0.9886,87.75
5.481,0.9881,87.8
5.485,0.9844,87.86
5.48,0.9861,87.8
5.458,0.9881,87.71
5.469,0.9869,87.71
