Kmax,Ku,n,halfmax,Vhalf,slope
105800,0.01852,0.7417,411500000,-64.99,0.0002571
76700,0.04079,0.8142,569300000,-69.16,0.0001347
25300,0.02195,0.8915,487200000,-71.43,5.193e-05
167500,0.02241,0.7613,775100000,-49.96,0.0002161
221800,0.02843,0.6857,381800000,-67.25,0.0005809
28070,0.04999,0.7817,148800000,-74.09,0.0001886
69900,0.02265,0.8496,861100000,-55.94,8.118e-05
147700,0.00982,0.7031,395100000,-15.28,0.0003738
196400,0.03234,0.7231,513600000,-21.07,0.0003824
200100,0.02272,0.7733,967500000,-77,0.0002068
52680,0.02427,0.8752,930400000,-17.38,5.662e-05
144900,0.02152,0.7039,318200000,-65.76,0.0004554
22190,0.01747,0.769,122900000,-11.7,0.0001806
